sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
1,react,1,430,7.9352835318866415,-7.140942309534987,240.0,0.0027145162337344404,21.747871142029727,1.049990081666453,0.4999952769833497,0.0009999905539687557,0.09999905539666819,2.0430499810771818e-10,6.954640318969311e-08,0.009799907839313927,7.549628313813099e-07,0.09999905532898457,2.0430499810736446e-10,3.5370339567312253e-22,4.4796434571763385e-08,2.4749968617929705e-08,0.009524935726396485,0.000274962502979847,7.549628313813099e-07,0.0,5.138799215766523e-11,1.1406178024630048e-27,3.2452629210735065e-09,3.799858304889477e-20,1.638536247699852e-09,1.7031544747066104e-24,7.85722148452664e-12,2.1276261164999953e-26,2.4646992034708773e-08,-5.6719235837419175,-10.603745140368812,-6.478414641169177,-7.913870984484305,-7.9352835318866415,-3.2846508440496387,-2.395306425843415,-3.382855288845576,-14.482474467495583,-21.836552764869204,-67.59315100500444,-16.294006611246324,-15.813677025540951,-16.811331330799455,-93.99369346899302,-9.291668827653853,-21.51723952177527,-25.744314327613438,-24.680518835309343,-12.963475276191069,-25.715094102484297,-15.584482886552163,-27.901027515374825,-9.828573602401491,-14.68722851741034,-13.413806306337493,-24.27843774138207,-7.490973326474648,1.4333148419324699e-05,3.3333361015849215e-08,0.0,0.0,7.999983655445191e-07,4.2550361292140876e-16,0.0,0.0,7.939602402987563e-07,-2.172827037931363e-12,0.0,0.0,0.0,0.0,0.07471745198828827,0.5999999999999925,-9.288819828050919,0.42322978941525236,-1.9999999999999858,-16.54860980560389,-6.941920141568327,1.7763568394002505e-15,430.0,7.9352835318866415,-2.395306425843415,-3.382855288845576,1.1877292502479433,0.0,5.022873044554568,0.0,89.99216490901638,0.0,4.984962046429036,0.0
1,react,1,431,7.935189304522435,-7.14073156798023,240.0,0.002714516233734438,21.74787733020851,1.0499900727054106,0.49999527271618693,0.0009999905454344308,0.09999905454323536,2.042518443169662e-10,6.953597901710218e-08,0.009799907755571621,7.552342237713333e-07,0.0999990544755876,2.0425184431661263e-10,3.5358956733546212e-22,4.478914414082007e-08,2.4746834876282093e-08,0.009524422145032971,0.00027547599545209214,7.552342237713333e-07,0.0,5.140109779526625e-11,1.1414624368102924e-27,3.245386532063278e-09,3.801847259963243e-20,1.638954231907342e-09,1.704415729568061e-24,7.859226130105888e-12,2.1292018545569325e-26,2.4643849063733168e-08,-5.671113205624604,-10.60387819862509,-6.47825895872898,-7.913687772486817,-7.935189304522435,-3.2847450660352484,-2.3953339554006994,-3.382788591038654,-14.482452169912047,-21.836342023314447,-67.59251878034017,-16.293795860794503,-15.813466266192068,-16.81112056255351,-93.9930612087405,-9.291552308084706,-21.5175723360948,-25.744181576303344,-24.680386075102184,-12.963553257538669,-25.714961333380074,-15.5845608590027,-27.90089473737354,-9.828679131100493,-14.687306507655004,-13.41397852746483,-24.278399220954647,-7.491095083396127,1.4366481780312765e-05,3.3333360988066534e-08,0.0,0.0,7.999983659697395e-07,4.252203862796706e-16,0.0,0.0,7.93958069087563e-07,-2.171211193306072e-12,0.0,0.0,0.0,0.0,0.07479512990818371,0.5999999999999908,-9.28909758325586,0.4235185301116857,-2.000000000000014,-16.549165316013813,-6.942208882264812,0.0,431.0,7.935189304522435,-2.3953339554006994,-3.382788591038654,1.1879417065252802,0.0,5.012383464504958,0.0,90.01307850355697,0.0,4.974538031938077,0.0
1,react,1,432,7.935095058873577,-7.1405209910053555,240.0,0.002714516233734434,21.74788351882163,1.049990063745726,0.49999526844967046,0.0009999905369013978,0.0999990536899318,2.0419872581274412e-10,6.952556526097478e-08,0.009799907671842575,7.55505415054645e-07,0.09999905362231981,2.0419872581239066e-10,3.5347564109279536e-22,4.4781868235122285e-08,2.47436970258525e-08,0.009523908548317363,0.00027598950329547277,7.55505415054645e-07,0.0,5.1414225536668587e-11,1.142307680561083e-27,3.245511195438803e-09,3.8038370425082146e-20,1.6393729209727008e-09,1.7056778944778933e-24,7.861234155863167e-12,2.1307787297021096e-26,2.4640701997596365e-08,-5.670304312302601,-10.604011214211738,-6.478103448053845,-7.913504728661827,-7.935095058873577,-3.2848393063059533,-2.3953614885505656,-3.3827218785396767,-14.482430073478584,-21.836131446339575,-67.59188704941555,-16.293585274920897,-15.813255671419725,-16.810909958882434,-93.99242944222092,-9.291435971380539,-21.51790507976704,-25.744048939716627,-24.680253429616734,-12.963631189028089,-25.71482867899589,-15.584638781593386,-27.900762074090622,-9.828784613537259,-14.687384448043158,-13.414150717022425,-24.27836083353737,-7.491216862194859,1.4399815141273149e-05,3.33333609603838e-08,0.0,0.0,7.999983663946776e-07,4.249381125499981e-16,0.0,0.0,7.939558994852097e-07,-2.169602353219738e-12,0.0,0.0,0.0,0.0,0.07487268591824581,0.600000000000005,-9.289375260628383,0.4238070563734979,-1.9999999999999858,-16.549720670758802,-6.942497408526575,0.0,432.0,7.935095058873577,-2.3953614885505656,-3.3827218785396767,1.1881538672818863,0.0,5.001937604758059,0.0,90.03390492070614,0.0,4.964157474535814,0.0
1,react,1,433,7.935000794945396,-7.140310577942764,240.0,0.00271451623373443,21.747889707868588,1.0499900547873957,0.49999526418379897,0.0009999905283696539,0.09999905283675753,2.04145642471231e-10,6.951516188354698e-08,0.009799907588125505,7.557764061120775e-07,0.09999905276918127,2.0414564247087765e-10,3.533616174396344e-22,4.477460680215797e-08,2.4740555081389004e-08,0.009523394936302249,0.00027650302645609544,7.557764061120775e-07,0.0,5.1427375342713006e-11,1.1431535346912023e-27,3.2456369079284528e-09,3.805827654606107e-20,1.6397923136474359e-09,1.706940970893311e-24,7.863245555812038e-12,2.1323567437562082e-26,2.4637550850997042e-08,-5.669496898385445,-10.604144187347803,-6.4779481084728765,-7.91332185234004,-7.935000794945396,-3.284933564856424,-2.39538902529138,-3.3826551513522958,-14.48240817751693,-21.835921033276982,-67.59125581022776,-16.2933748529579,-15.813045240556324,-16.81069951911862,-93.99179816743153,-9.291319816868414,-21.518237753226497,-25.743916417408073,-24.680120898407775,-12.963709070881727,-25.714696138886527,-15.584716654546616,-27.900629525080852,-9.828890049932518,-14.6874623387972,-13.41432287522734,-24.278322578679695,-7.4913386628638445,1.4433148502205952e-05,3.3333360932802716e-08,0.0,0.0,7.999983668193344e-07,4.2465679173239127e-16,0.0,0.0,7.93953731484649e-07,-2.1680005607651627e-12,0.0,0.0,0.0,0.0,0.07495012046709526,0.6000000000000014,-9.289652860606246,0.42409536909053,-2.0,-16.5502758707145,-6.942785721243614,0.0,433.0,7.935000794945396,-2.39538902529138,-3.3826551513522958,1.188365733573429,0.0,4.991535192546809,0.0,90.05464470439982,0.0,4.953820103053372,0.0
1,react,1,434,7.9349065127444,-7.140100328131325,240.0,0.002714516233734431,21.747895897348812,1.0499900458304157,0.49999525991857047,0.0009999905198391974,0.09999905198371176,2.0409259417004096e-10,6.950476884741594e-08,0.00979990750442103,7.560471978165605e-07,0.0999990519161711,2.040925941696877e-10,3.5324749686943007e-22,4.4767359789814216e-08,2.473740905760173e-08,0.009522881309049266,0.0002770165648729199,7.560471978165605e-07,0.0,5.1440547174352785e-11,1.1440000001644664e-27,3.24576366627868e-09,3.807819098306605e-20,1.6402124086866616e-09,1.7082049602535552e-24,7.865260323983262e-12,2.1339358985174389e-26,2.4634395638596318e-08,-5.668690958523474,-10.60427711824926,-6.477792939320754,-7.913139142858256,-7.9349065127444,-3.28502784168015,-2.3954165656210393,-3.3825884094809453,-14.482386481352945,-21.835710783465544,-67.59062506079346,-16.293164594244388,-15.81283497294074,-16.810489242600966,-93.99116738238892,-9.291203843880702,-21.518570356900753,-25.743784008936714,-24.679988481034343,-12.96378690331973,-25.71456371261102,-15.584794478082548,-27.900497089903276,-9.828995440504315,-14.687540180137276,-13.414495002293215,-24.278284455934134,-7.49146048539449,1.446648186311127e-05,3.333336090531819e-08,0.0,0.0,7.999983672437109e-07,4.243765297059685e-16,0.0,0.0,7.939515650788975e-07,-2.1664057514619628e-12,0.0,0.0,0.0,0.0,0.07502743399981782,0.6000000000000032,-9.289930383621183,0.42438346914411085,-1.9999999999999716,-16.55083091674439,-6.943073821297202,0.0,434.0,7.9349065127444,-2.3954165656210393,-3.3825884094809453,1.1885773064469936,0.0,4.981175957368453,0.0,90.07529839405825,0.0,4.943525648573315,0.0
1,react,1,435,7.934812212279098,-7.13989024091797,240.0,0.002714516233734424,21.74790208726147,1.0499900368747832,0.4999952556539836,0.0009999905113100243,0.09999905113079448,2.040395807885706e-10,6.949438611561643e-08,0.009799907420729566,7.563177910307009e-07,0.09999905106328938,2.0403958078821748e-10,3.5313327987568144e-22,4.476012714642218e-08,2.473425896919425e-08,0.009522367666630432,0.0002775301184743315,7.563177910307009e-07,0.0,5.145374099251628e-11,1.1448470779253549e-27,3.245891467251641e-09,3.8098113756101703e-20,1.6406332048446708e-09,1.7094698639690378e-24,7.867278454403718e-12,2.135516195747927e-26,2.463123637504922e-08,-5.667886487412885,-10.604410007128111,-6.477637939939102,-7.912956599560751,-7.934812212279098,-3.2851221367686203,-2.3954441095368804,-3.3825216529315014,-14.482364984316531,-21.83550069625219,-67.58999479915339,-16.292954498127298,-15.81262486791991,-16.8102791286764,-93.99053708513392,-9.29108805175582,-21.518902891207972,-25.74365171386678,-24.67985617706067,-12.963864686559413,-25.71443139973361,-15.584872252418492,-27.90036476812213,-9.829100785467325,-14.687617972280698,-13.414667098428845,-24.278246464856405,-7.491582329775655,1.4499815223989204e-05,3.3333360877933616e-08,0.0,0.0,7.99998367667808e-07,4.24097114712493e-16,0.0,0.0,7.939494002610549e-07,-2.164817842618547e-12,0.0,0.0,0.0,0.0,0.07510462695745623,0.6000000000000014,-9.290207830096683,0.4246713574045984,-2.000000000000014,-16.551385809695432,-6.943361709557714,0.0,435.0,7.934812212279098,-2.3954441095368804,-3.3825216529315014,1.188788586939681,0.0,4.970859630961073,0.0,90.09586652463251,0.0,4.9332738444064255,0.0
1,react,1,436,7.934717893553741,-7.139680315643693,240.0,0.0027145162337344196,21.74790827760623,1.049990027920495,0.49999525139003664,0.0009999905027821307,0.09999905027800537,2.0398660220447272e-10,6.948401365093095e-08,0.009799907337050624,7.565881866248779e-07,0.09999905021053575,2.039866022041197e-10,3.5301896694437496e-22,4.4752908820273874e-08,2.4731104830657086e-08,0.009521854009093245,0.0002780436872123214,7.565881866248779e-07,0.0,5.1466956758982626e-11,1.1456947689554328e-27,3.2460203076334423e-09,3.8118044886008924e-20,1.6410547009028975e-09,1.710735683505504e-24,7.86929994123044e-12,2.1370976372790098e-26,2.4628073074797553e-08,-5.667083479741963,-10.604542854201267,-6.477483109666121,-7.9127742217871315,-7.934717893553741,-3.2852164501175842,-2.395471657037546,-3.382454881706799,-14.482343685740181,-21.83529077097791,-67.58936502333056,-16.292744563947615,-15.812414924834828,-16.810069176685914,-93.98990727368947,-9.290972439830503,-21.519235356578978,-25.743519531758942,-24.679723986047435,-12.963942420820457,-25.714299199814977,-15.584949977774137,-27.900232559298093,-9.829206085039843,-14.687695715447141,-13.414839163849654,-24.278208605002938,-7.491704196001663,1.4533148584839853e-05,3.333336085064899e-08,0.0,0.0,7.999983680916268e-07,4.2381875851020155e-16,0.0,0.0,7.939472370241582e-07,-2.1632368967035946e-12,0.0,0.0,0.0,0.0,0.07518169978219902,0.6000000000000032,-9.290485200466364,0.42495903475074925,-2.0,-16.55194055043478,-6.9436493869038385,1.7763568394002505e-15,436.0,7.934717893553741,-2.395471657037546,-3.382454881706799,1.1889995760928023,0.0,4.960585947280484,0.0,90.1163496266517,0.0,4.923064426067833,0.0
1,react,1,437,7.934623556575793,-7.13947055166041,240.0,0.0027145162337344196,21.747914468382426,1.049990018967547,0.4999952471267279,0.0009999904942555131,0.09999904942534352,2.039336582980051e-10,6.947365141671876e-08,0.009799907253384033,7.56858385455327e-07,0.0999990493579093,2.039336582976522e-10,3.5290455856303134e-22,4.474570476020814e-08,2.4727946656510638e-08,0.009521340336503824,0.00027855727102058084,7.56858385455327e-07,0.0,5.148019443534947e-11,1.1465430742058777e-27,3.246150184225053e-09,3.813798439287499e-20,1.641476895637001e-09,1.7120024202833398e-24,7.871324778592706e-12,2.1386802248853607e-26,2.462490575231361e-08,-5.6662819302565595,-10.604675659679705,-6.477328447849137,-7.912592008886996,-7.934623556575793,-3.2853107817195792,-2.395499208120685,-3.38238809581199,-14.482322584960889,-21.835081006994628,-67.58873573138072,-16.29253479105727,-15.812205143037422,-16.809859385981447,-93.98927794611137,-9.290857007449214,-21.51956775343066,-25.74338746218075,-24.679591907562177,-12.96402010631848,-25.71416711242265,-15.585027654365096,-27.900100462998708,-9.829311339435115,-14.687773409852227,-13.415011198763795,-24.278170875933796,-7.4918260840627555,1.4566481945663313e-05,3.333336082346093e-08,0.0,0.0,7.999983685151682e-07,4.2354135521997576e-16,0.0,0.0,7.939450753613566e-07,-2.1616628015911198e-12,0.0,0.0,0.0,0.0,0.07525865291107259,0.6000000000000014,-9.29076249515176,0.4252465020461855,-1.9999999999999716,-16.552495139805586,-6.943936854199269,0.0,437.0,7.934623556575793,-2.395499208120685,-3.38238809581199,1.1892102749346039,0.0,4.950354642477316,0.0,90.13674822626739,0.0,4.9128971312553045,0.0
1,react,1,438,7.934529201351305,-7.13926094832045,240.0,0.002714516233734416,21.747920659589422,1.0499900100159358,0.49999524286405606,0.000999990485730169,0.09999904857280921,2.03880748949179e-10,6.946329937640004e-08,0.009799907169729841,7.571283883782118e-07,0.09999904850541032,2.038807489488262e-10,3.5279005521496083e-22,4.4738514915243536e-08,2.4724784461156502e-08,0.009520826648920627,0.0002790708698406804,7.571283883782118e-07,0.0,5.149345398366691e-11,1.14739199463933e-27,3.2462810938475845e-09,3.81579322970201e-20,1.6418997878370546e-09,1.7132700757400453e-24,7.873352960689034e-12,2.1402639603629646e-26,2.4621734421950983e-08,-5.665481833718863,-10.604808423775365,-6.477173953836524,-7.912409960210709,-7.934529201351305,-3.2854051315685466,-2.395526762784358,-3.382321295251174,-14.482301681318864,-21.83487140365467,-67.58810692136083,-16.292325178808593,-15.81199552188002,-16.809649755915327,-93.98864910045661,-9.290741753958226,-21.519900082182755,-25.74325550470037,-24.67945994117308,-12.964097743269342,-25.714035137124835,-15.585105282407234,-27.899968478792164,-9.829416548867101,-14.68785105571181,-13.41518320338107,-24.27813327721111,-7.491947993950918,1.4599815306459683e-05,3.3333360796369426e-08,0.0,0.0,7.999983689384331e-07,4.2326490484181564e-16,0.0,0.0,7.939429152658011e-07,-2.1600955554811773e-12,0.0,0.0,0.0,0.0,0.07533548677990254,0.6000000000000032,-9.291039714576527,0.4255337601544298,-2.0000000000000426,-16.553049578655106,-6.944224112307533,-1.7763568394002505e-15,438.0,7.934529201351305,-2.395526762784358,-3.382321295251174,1.189420684491103,0.0,4.940165454874449,0.0,90.15706284529941,0.0,4.902771699826141,0.0
1,react,1,439,7.934434827887648,-7.139051504982409,240.0,0.0027145162337344096,21.747926851226605,1.0499900010656587,0.4999952386020194,0.0009999904772060961,0.09999904772040168,2.0382787403954025e-10,6.945295749374205e-08,0.009799907086088641,7.57398196241622e-07,0.09999904765303805,2.038278740391876e-10,3.5267545738305494e-22,4.4731339234768764e-08,2.4721618258973298e-08,0.009520312946408753,0.0002795844836080975,7.57398196241622e-07,0.0,5.1506735366036e-11,1.1482415312054514e-27,3.246413033337329e-09,3.817788861842638e-20,1.642323376294755e-09,1.714538651293772e-24,7.875384481725604e-12,2.1418488454836346e-26,2.4618559098040658e-08,-5.664683184929023,-10.604941146696977,-6.477019626982287,-7.912228075114562,-7.934434827887648,-3.28549949965712,-2.395554321026264,-3.382254480029438,-14.482280974157968,-21.834661960316627,-67.58747859134671,-16.29211572656017,-15.81178606072122,-16.809440285846144,-93.98802073480097,-9.290626678708755,-21.520232343247773,-25.743123658889765,-24.679328086452095,-12.9641753318864,-25.71390327349347,-15.585182862113914,-27.899836606250425,-9.829521713546818,-14.687928653239247,-13.415355177907458,-24.27809580839946,-7.492069925656489,1.4633148667229057e-05,3.3333360769374485e-08,0.0,0.0,7.999983693614225e-07,4.229894073757212e-16,0.0,0.0,7.939407567307079e-07,-2.1585350932581095e-12,0.0,0.0,0.0,0.0,0.07541220182117492,0.5999999999999943,-9.291316859157725,0.4258208099303076,-1.9999999999999574,-16.55360386781743,-6.9445111620833915,0.0,439.0,7.934434827887648,-2.395554321026264,-3.382254480029438,1.1896308057802234,0.0,4.930018124944693,0.0,90.17729400127993,0.0,4.892687873775362,0.0
1,react,1,440,7.934340436191671,-7.138842221007507,240.0,0.002714516233734406,21.74793304329339,1.0499899921167113,0.4999952343406159,0.0009999904686832897,0.09999904686812072,2.0377503345090193e-10,6.944262573268142e-08,0.009799907002459848,7.576678098902511e-07,0.09999904680079227,2.0377503345054935e-10,3.5256076554695285e-22,4.472417766843683e-08,2.471844806424459e-08,0.009519799229030557,0.00028009811225987295,7.576678098902511e-07,0.0,5.152003854490319e-11,1.1490916848570804e-27,3.246545999550719e-09,3.8197853377109737e-20,1.642747659812813e-09,1.715808148367385e-24,7.87741933596147e-12,2.1434348820251608e-26,2.4615379794818787e-08,-5.663885978712981,-10.605073828653072,-6.476865466643371,-7.912046352957653,-7.934340436191671,-3.285593885978446,-2.39558188284425,-3.382187650151444,-14.48226046282572,-21.834452676341726,-67.586850739422,-16.291906433673233,-15.811576758922252,-16.809230975135144,-93.98739284722815,-9.29051178105518,-21.52056453703795,-25.742991924322943,-24.67919634297324,-12.964252872382444,-25.713771521102583,-15.585260393697926,-27.8997048449475,-9.82962683368492,-14.688006202647326,-13.415527122548895,-24.278058469065993,-7.492191879170448,1.4666482027971532e-05,3.333336074247441e-08,0.0,0.0,7.999983697841373e-07,4.227148628216924e-16,0.0,0.0,7.939385997493181e-07,-2.156981389722686e-12,0.0,0.0,0.0,0.0,0.0754887984653454,0.6000000000000014,-9.291593929311922,0.4261076522253191,-1.9999999999999858,-16.554158008125853,-6.944798004378403,0.0,440.0,7.934340436191671,-2.39558188284425,-3.382187650151444,1.1898406398153705,0.0,4.919912395288768,0.0,90.19744220749767,0.0,4.882645397213571,0.0
1,react,1,441,7.934246026270072,-7.138633095760027,240.0,0.002714516233734404,21.747939235789158,1.0499899831690915,0.49999523007984464,0.0009999904601617473,0.09999904601596647,2.0372222706573643e-10,6.94323040573422e-08,0.009799906918843377,7.579372301651585e-07,0.09999904594867312,2.0372222706538397e-10,3.5244598018394104e-22,4.471703016616132e-08,2.4715273891180875e-08,0.009519285496847541,0.00028061175573440095,7.579372301651585e-07,0.0,5.153336348297763e-11,1.1499424565472856e-27,3.2466799893616262e-09,3.821782659305798e-20,1.6431726372023079e-09,1.7170785683840804e-24,7.879457517695818e-12,2.1450220717656945e-26,2.4612196526448703e-08,-5.663090209922608,-10.605206469851016,-6.47671147217979,-7.911864793102133,-7.934246026270072,-3.285688290525826,-2.3956094482362063,-3.3821208056217955,-14.482240146672998,-21.834243551094247,-67.58622336367957,-16.29169729951207,-15.811367615847399,-16.809021823146605,-93.98676543583095,-9.290397060355081,-21.520896663963466,-25.74286030057582,-24.67906471031243,-12.964330364969115,-25.71363987952809,-15.585337877370911,-27.899573194459318,-9.82973190949091,-14.688083704147683,-13.41569903751032,-24.27802125877994,-7.492313854483992,1.4699815388687203e-05,3.33333607156709e-08,0.0,0.0,7.999983702065785e-07,4.2244116530061084e-16,0.0,0.0,7.93936444314904e-07,-2.1554344141699625e-12,0.0,0.0,0.0,0.0,0.07556527714067052,0.600000000000005,-9.291870925453544,0.4263942878868434,-2.0,-16.554712000409182,-6.945084640039927,0.0,441.0,7.934246026270072,-2.3956094482362063,-3.3821208056217955,1.1900501876049618,0.0,4.909848010613524,0.0,90.21750797304114,0.0,4.872644016345336,0.0
1,react,1,442,7.934151598126256,-7.138424128600544,240.0,0.002714516233734401,21.7479454287135,1.0499899742227958,0.4999952258197039,0.0009999904516414667,0.09999904516393807,2.036694547653373e-10,6.942199243170345e-08,0.009799906835239623,7.582064579122685e-07,0.09999904509667976,2.0366945476498497e-10,3.523311017649644e-22,4.470989667789508e-08,2.4712095753808376e-08,0.00951877174990425,0.00028112541398751323,7.582064579122685e-07,0.0,5.154671014368988e-11,1.1507938472574729e-27,3.2468149996670377e-09,3.82378082868857e-20,1.6435983072973481e-09,1.7183499128094092e-24,7.8814990213382e-12,2.1466104165362804e-26,2.4609009306909394e-08,-5.662295873410676,-10.605339070501639,-6.476557642949769,-7.911683394907371,-7.934151598126256,-3.285782713295854,-2.39563701720094,-3.382053946442717,-14.482220025053572,-21.834034583934763,-67.5855964622011,-16.291488323437246,-15.81115863085724,-16.80881282924111,-93.98613849869115,-9.290282515965625,-21.5212287244438,-25.742728787222152,-24.678933188043427,-12.964407809859594,-25.713508348343744,-15.585415313346052,-27.899441654359638,-9.829836941176794,-14.6881611579535,-13.415870923001503,-24.277984177111637,-7.492435851592553,1.4733148749376167e-05,3.3333360688963954e-08,0.0,0.0,7.99998370628747e-07,4.2216852657071336e-16,0.0,0.0,7.939342904206983e-07,-2.1538942056693338e-12,0.0,0.0,0.0,0.0,0.07564163827571235,0.5999999999999996,-9.292147848004404,0.4266807177675034,-1.9999999999999716,-16.55526584551083,-6.945371069920566,0.0,442.0,7.934151598126256,-2.39563701720094,-3.382053946442717,1.1902594501592842,0.0,4.89982471771048,0.0,90.23749180284209,0.0,4.862683479447427,0.0
