sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,add_Hematite,add_Chalcopyrite(alpha),add_H2S(g),add_Cu(1),add_Au(3),Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
93,react,93,1,8.288710357704748,-7.723622359470308,240.0,0.253184024983843,15.395961533540019,1.043688618179979,0.49699458008571,0.000993989160171417,0.09939891601714047,6.529970739119725e-06,3.309691165720201e-10,0.0944021185985596,1.9864902280511473e-05,0.09939891582113576,6.529970739118811e-06,9.14498134972297e-19,1.947828294347756e-10,1.361862871372445e-10,0.09431068029866876,9.111952848613534e-05,1.9864902280511473e-05,0.0,4.249441583702766e-14,2.478563388509328e-31,5.976225011500567e-12,1.8535487822527599e-23,1.3203783453885005e-12,3.6354313236916257e-28,6.213334899545739e-15,4.419419813605032e-30,1.3593555794832247e-10,-6.151429108448644,-5.638159197606021,-5.054232152076671,-7.493119764905714,-8.288710357704748,-2.93180847500679,-1.3918751563295073,-2.7328508451497697,-14.359469779345208,-22.419232814804527,-69.34119115481042,-16.8827790053117,-16.40854176373638,-17.412288413124937,-95.76610299531917,-9.521506508546326,-12.2360720799455,-23.374363317943843,-22.316660169769804,-10.01693656071621,-23.35732778107481,-12.644036515207354,-25.549353538095396,-5.866418929152616,-11.734597457805426,-10.102240533559675,-21.549552018539575,-6.134115231142621,0.0,0.0,0.0,0.0,0.001061973707745623,-7.2784477089934616e-06,0.0010626733264803554,7.278446328282378e-06,0.0001276109305066284,4.027193861848592e-07,0.0,0.0,0.0,0.0,-5.151354152226883,-7.00956195381791,-2.0145149252489745,-1.1181736642550746,0.0,-2.842170943040401e-14,-3.4005166878980395,0.0,93.0,8.288710357704748,-1.3918751563295073,-2.7328508451497697,7.057418113489389e-06,7.348760322732572e-06,2.3080011200488656e-05,0.00037714374460581215,2.910619717550182e-05,3.5690235690235685e-07,0.0,47.15151303157687,47.18257602461263,0.0,0.0,5.6659109438105,0.0
94,i_soln,109401,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,94.0,8.0,-99.99,-99.99,0.0,7.1251189695435625e-06,2.3744291047416245e-05,0.00034551144310016155,2.650019669653107e-05,3.5353535353535347e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,i_soln,109402,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,94.0,8.0,-99.99,-99.99,0.0,7.1251189695435625e-06,2.3744291047416245e-05,0.00034551144310016155,2.650019669653107e-05,3.5353535353535347e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,react,94,1,8.289493895424114,-7.724413888988466,240.0,0.25318507203770135,15.396103325477863,1.043660433114075,0.4969811586257557,0.0009939623172515086,0.09939623172514982,6.5229841635828e-06,3.322021067212812e-10,0.09438639574458799,1.9823582428270482e-05,0.09939623152914501,6.522984163581883e-06,9.16946379769111e-19,1.953744464855375e-10,1.3682766023574368e-10,0.09429482037028554,9.125670251926304e-05,1.9823582428270482e-05,0.0,4.246454421098305e-14,2.472302246731696e-31,5.98286213671404e-12,1.8522116696580237e-23,1.3194324469726173e-12,3.626179117736533e-28,6.208770300759157e-15,4.408117323692864e-30,1.3657620307284206e-10,-6.150763446103845,-5.638634275213672,-5.055134759925419,-7.4939668335891625,-8.289493895424114,-2.93102453774216,-1.3919306954948019,-2.7336899220344364,-14.358693434334104,-22.420024344322684,-69.34356574336488,-16.883579885552297,-16.409351994699417,-17.413107994810414,-95.76851498676342,-9.521514100799852,-12.236183158276122,-23.37552819746149,-22.317834400009893,-10.01731926143814,-23.35851136203734,-12.644428566651726,-25.55054646978036,-5.8668384675949525,-11.734970807804917,-10.101820595572093,-21.549923610070152,-6.133387232588544,0.0,0.0,0.0,0.0,0.0010553469441096832,-6.626763635939883e-06,0.0010693000888668232,6.626762386467786e-06,0.00012800549698880644,3.9456648217803e-07,0.0,0.0,0.0,0.0,-5.148835722937138,-7.005776517857125,-2.0145149252489816,-1.1186011944961578,1.4210854715202004e-14,0.0,-3.4000891576569305,0.0,94.0,8.289493895424114,-1.3919306954948019,-2.7336899220344364,7.098462249798293e-06,7.1251189695435625e-06,2.3744291047416245e-05,0.00034551144310016155,2.650019669653107e-05,3.5353535353535347e-07,0.0,46.849078145484505,47.46848768919051,0.0,0.0,5.682434165324978,0.0
95,i_soln,109501,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,95.0,8.0,-99.99,-99.99,0.0,6.887504442234402e-06,2.4429008686255585e-05,0.00031290591562829756,2.3731372580828504e-05,3.501683501683502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,i_soln,109502,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,95.0,8.0,-99.99,-99.99,0.0,6.887504442234402e-06,2.4429008686255585e-05,0.00031290591562829756,2.3731372580828504e-05,3.501683501683502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,react,95,1,8.29018761998498,-7.72510727380671,240.0,0.2531861103596738,15.396236963369816,1.0436351588682524,0.49696912327060244,0.0009939382465412015,0.09939382465411886,6.516788583077591e-06,3.3329554170664024e-10,0.09437231321979886,1.978733307665712e-05,0.0993938244581207,6.516788583076672e-06,9.1913613684431e-19,1.9589711752466458e-10,1.3739842418197568e-10,0.09428060401383574,9.13906126152033e-05,1.978733307665712e-05,0.0,4.243750343762604e-14,2.466778505495991e-31,5.988659108405667e-12,1.8510335962286055e-23,1.3185763756734918e-12,3.618015901391279e-28,6.204640305345033e-15,4.398144636297821e-30,1.371463200078685e-10,-6.150115559255848,-5.639056122748367,-5.055928125082711,-7.494710208576933,-8.29018761998498,-2.930330454552374,-1.3919806856643246,-2.7344336367648197,-14.357998652772778,-22.42071772914093,-69.34564589781961,-16.884281653644575,-16.41006214606573,-17.41382652945076,-95.77062867431428,-9.52151340242831,-12.236283138615178,-23.376551832749428,-22.318866418571865,-10.017657895181864,-23.359551763873345,-12.644775583669485,-25.5515952548904,-5.867210324960141,-11.73530105827461,-10.101448379577969,-21.550244778894267,-6.132743498197215,0.0,0.0,0.0,0.0,0.0010494125809703237,-5.9343631393594855e-06,0.0010752344508979852,5.934362031161967e-06,0.00012839165277133435,3.861557825279155e-07,0.0,0.0,0.0,0.0,-5.1466035028591115,-7.002428706797181,-2.0145149252489745,-1.1189727121187403,2.842170943040401e-14,2.842170943040401e-14,-3.399717640034347,0.0,95.0,8.29018761998498,-1.3919806856643246,-2.7344336367648197,7.135041395971261e-06,6.887504442234402e-06,2.4429008686255585e-05,0.00031290591562829756,2.3731372580828504e-05,3.501683501683502e-07,0.0,46.57765479682252,47.72374563421937,0.0,0.0,5.698599568958118,0.0
96,i_soln,109601,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,96.0,8.0,-99.99,-99.99,0.0,6.635043692988987e-06,2.513479292328487e-05,0.00027929721910241993,2.0789551562160095e-05,3.4680134680134676e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,i_soln,109602,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,96.0,8.0,-99.99,-99.99,0.0,6.635043692988987e-06,2.513479292328487e-05,0.00027929721910241993,2.0789551562160095e-05,3.4680134680134676e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,react,96,1,8.290786086596905,-7.725696508773362,240.0,0.25318714003501924,15.396361952865165,1.043612976500828,0.49695856023849583,0.0009939171204769877,0.09939171204769744,6.511429729235093e-06,3.3423904093464837e-10,0.09435997319077415,1.9756433376335237e-05,0.0993917118517131,6.511429729234171e-06,9.21049453787401e-19,1.963458606022997e-10,1.3789318033234864e-10,0.09426813352087669,9.15211324112131e-05,1.9756433376335237e-05,0.0,4.241344923543941e-14,2.4620307392265164e-31,5.993560747964506e-12,1.8500236743332555e-23,1.317815076888434e-12,3.610998587410645e-28,6.2009688682138395e-15,4.389571204220931e-30,1.3764051581493154e-10,-6.149486057158691,-5.639421473678707,-5.0566055168818576,-7.495343521959825,-8.290786086596905,-2.929731672755626,-1.392024764080567,-2.7350761817929907,-14.357390324145934,-22.42130696410758,-69.34741360271957,-16.884878244301788,-16.41066609241351,-17.414437831489103,-95.77242580197648,-9.521503855598214,-12.236371295447597,-23.37742561750449,-22.319747559017486,-10.017949800660839,-23.360440260009533,-12.645074844839023,-25.55249110671715,-5.86753159747424,-11.735585608063017,-10.101126791879066,-21.55051242616202,-6.13218911000153,0.0,0.0,0.0,0.0,0.0010442138788119939,-5.198702158329838e-06,0.0010804331520999138,5.1987012019286474e-06,0.0001287691197760502,3.774670047158499e-07,0.0,0.0,0.0,0.0,-5.144674922220215,-6.999545225076522,-2.0145149252489745,-1.1192847529875607,-1.4210854715202004e-14,-2.842170943040401e-14,-3.399405599165539,1.7763568394002505e-15,96.0,8.290786086596905,-1.392024764080567,-2.7350761817929907,7.166796580119239e-06,6.635043692988987e-06,2.513479292328487e-05,0.00027929721910241993,2.0789551562160095e-05,3.4680134680134676e-07,0.0,46.33914949501005,47.94645462046868,0.0,0.0,5.714395884521266,0.0
97,i_soln,109701,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,97.0,8.0,-99.99,-99.99,0.0,6.3668091257201725e-06,2.5862291911164593e-05,0.00024465448918052987,1.7663924745780232e-05,3.434343434343434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,i_soln,109702,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,97.0,8.0,-99.99,-99.99,0.0,6.3668091257201725e-06,2.5862291911164593e-05,0.00024465448918052987,1.7663924745780232e-05,3.434343434343434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,react,97,1,8.291283488304279,-7.7261751894324515,240.0,0.2531881611543079,15.39647777153164,1.0435940784375088,0.4969495611607251,0.0009938991223214459,0.09938991223214325,6.506956610856634e-06,3.3502173939644833e-10,0.09434948423541824,1.973118480089898e-05,0.09938991203618042,6.5069566108557104e-06,9.226674240401405e-19,1.9671545054301659e-10,1.3830628885343175e-10,0.09425751760287791,9.164812686275938e-05,1.973118480089898e-05,0.0,4.239254875755483e-14,2.458100805129209e-31,5.99750865105687e-12,1.849191686287211e-23,1.3171538588734077e-12,3.6051889379470176e-28,6.19778169985513e-15,4.3824724033261686e-30,1.3805315665963964e-10,-6.148875593929562,-5.639726849145218,-5.057159763691386,-7.495859985694139,-8.291283488304279,-2.929234001995576,-1.3920625471557893,-2.735611366575597,-14.35687366328493,-22.421785644766672,-69.34884964469684,-16.88536318915063,-16.411157301452096,-17.414935304717435,-95.77388690071277,-9.521484865497257,-12.236446861598077,-23.3781403716694,-22.320468577372143,-10.018192138356405,-23.361167542553936,-12.645323446724335,-25.553224653451302,-5.867799189865522,-11.735821681568837,-10.100858930435088,-21.55072324537713,-6.131729491369388,0.0,0.0,0.0,0.0,0.0010397968011482824,-4.417077663711449e-06,0.0010848502289700324,4.41707687011861e-06,0.00012913759772736395,3.6847795131374705e-07,0.0,0.0,0.0,0.0,-5.143068560714383,-6.9971545383923885,-2.0145149252489603,-1.1195336243305647,1.4210854715202004e-14,5.684341886080802e-14,-3.399156727822521,-1.7763568394002505e-15,97.0,8.291283488304279,-1.3920625471557893,-2.735611366575597,7.193354098035766e-06,6.3668091257201725e-06,2.5862291911164593e-05,0.00024465448918052987,1.7663924745780232e-05,3.434343434343434e-07,0.0,46.13558848088299,48.13460059877178,0.0,0.0,5.729810920345237,0.0
98,i_soln,109801,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,98.0,8.0,-99.99,-99.99,0.0,6.081815187878583e-06,2.661217374416457e-05,0.0002089459119223508,1.4343007894184999e-05,3.4006734006734006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,i_soln,109802,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,98.0,8.0,-99.99,-99.99,0.0,6.081815187878583e-06,2.661217374416457e-05,0.0002089459119223508,1.4343007894184999e-05,3.4006734006734006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,react,98,1,8.291673629324281,-7.72653648258044,240.0,0.25318917381350053,15.396583867508179,1.0435786691909656,0.4969422234245662,0.0009938844468488771,0.09938844468487391,6.5034217872352175e-06,3.3563228735056906e-10,0.09434096174819007,1.9711913296261692e-05,0.0993884444889408,6.503421787234293e-06,9.239701553793576e-19,1.970004157793836e-10,1.3863187157118552e-10,0.09424887179712065,9.177145156947036e-05,1.9711913296261692e-05,0.0,4.23749815754402e-14,2.4550341764738903e-31,6.0004410187855145e-12,1.8485481426490102e-23,1.316598423909386e-12,3.6006540573464284e-28,6.1951064167869755e-15,4.37693013484348e-30,1.3837837066856386e-10,-6.148284871987863,-5.639968543107573,-5.057583221442558,-7.496252361143711,-8.291673629324281,-2.9288436409137804,-1.3920936294573756,-2.736032589897171,-14.356454234269322,-22.422146937914658,-69.34993352414081,-16.88572958704725,-16.41152880409735,-17.415311912111328,-95.77499119915127,-9.521455797563448,-12.236509026201238,-23.378686298925224,-22.321019609376602,-10.018381877212876,-23.36172367930703,-12.645518290329443,-25.553785894953034,-5.868009801526306,-11.736006315676672,-10.100648098712494,-21.550873706802527,-6.131370432650967,0.0,0.0,0.0,0.0,0.0010362101834246284,-3.5866177236539964e-06,0.0010884368460744042,3.58661710437181e-06,0.00012949676201859798,3.5916429123403356e-07,0.0,0.0,0.0,0.0,-5.141804230564249,-6.995287001070103,-2.0145149252489674,-1.1197153881193955,-2.842170943040401e-14,-2.842170943040401e-14,-3.3989749640337337,0.0,98.0,8.291673629324281,-1.3920936294573756,-2.736032589897171,7.214326102475821e-06,6.081815187878583e-06,2.661217374416457e-05,0.0002089459119223508,1.4343007894184999e-05,3.4006734006734006e-07,0.0,45.969125276031605,48.286043249335044,0.0,0.0,5.74483147463333,0.0
99,i_soln,109901,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,99.0,8.0,-99.99,-99.99,0.0,5.779014749316698e-06,2.73851270717043e-05,0.00017213869457318758,1.0814599231508343e-05,3.367003367003366e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,i_soln,109902,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,99.0,8.0,-99.99,-99.99,0.0,5.779014749316698e-06,2.73851270717043e-05,0.00017213869457318758,1.0814599231508343e-05,3.367003367003366e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,react,99,1,8.29194989618106,-7.726773094398622,240.0,0.25319017811523864,15.396679658246198,1.0435669661252265,0.49693665053628994,0.0009938733010721767,0.0993873301071965,6.500881668466566e-06,3.360588540350976e-10,0.09433452837113222,1.9698971678947783e-05,0.09938732991130186,6.50088166846564e-06,9.249367404398753e-19,1.971950366441702e-10,1.388638173909274e-10,0.09424231889847755,9.189095201705197e-05,1.9698971678947783e-05,0.0,4.236094076447116e-14,2.4528803168475227e-31,6.002292483589507e-12,1.8481043465531218e-23,1.316154902686362e-12,3.5974669455738957e-28,6.192972707478777e-15,4.3730335018119544e-30,1.3861005335582513e-10,-6.147714645916871,-5.640142606360253,-5.057867739693076,-7.49651292617807,-8.29194989618106,-2.9285672060266013,-1.392117582673553,-2.736332809970122,-14.356137976313143,-22.42238354973284,-69.35064335959535,-16.885970071955196,-16.41177316209506,-17.4155601431988,-95.77571652696487,-9.521415974494449,-12.236556932633611,-23.37905294065348,-22.32139012419462,-10.018515780212713,-23.362098067214813,-12.645656066419042,-25.55416415595058,-5.868159911562799,-11.736136345586747,-10.100497820645625,-21.55096004055384,-6.131118119010356,0.0,0.0,0.0,0.0,0.001033505912476533,-2.7042709480954146e-06,0.0010911411165895164,2.7042705151121213e-06,0.0001298462613316272,3.4949931302922957e-07,0.0,0.0,0.0,0.0,-5.140903066254182,-6.993974993658801,-2.0145149252489745,-1.1198258431172192,0.0,0.0,-3.398864509035863,1.7763568394002505e-15,99.0,8.29194989618106,-1.392117582673553,-2.736332809970122,7.22931142524604e-06,5.779014749316698e-06,2.73851270717043e-05,0.00017213869457318758,1.0814599231508343e-05,3.367003367003366e-07,0.0,45.842048715710746,48.398508047768324,0.0,0.0,5.759443236520933,0.0
100,i_soln,110001,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,100.0,8.0,-99.99,-99.99,0.0,5.457295254903334e-06,2.818186173076992e-05,0.0001341990354489021,7.0657346115250675e-06,3.333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
